cusip,duration,yield,base_coupon,price,ytm,ytw,moodys_rating,sp_rating,fitch_rating,trade_rating,price_to_par,coupon_yield_spread,ytm_ytw_spread,moodys_numeric,sp_numeric,fitch_numeric,is_investment_grade
V77GH6H41,7.34,2.81,1.48,88.31,3.07,3.35,AA-,AA,AA-,8.6,0.8831,-1.33,0.28000000000000025,18,19,18,True
YUQ02K766,4.95,7.39,4.23,75.47,7.4,7.53,A-,AA,A+,8.7,0.7547,-3.1599999999999993,0.1299999999999999,15,19,17,True
OMM8CJYV3,22.13,6.6,7.6,97.93,6.85,7.25,AA-,AA+,AA+,3.4,0.9793000000000001,1.0,0.40000000000000036,18,20,20,True
VOHMLJA74,13.29,5.08,3.3,87.04,4.66,5.17,A-,A,AA,5.3,0.8704000000000001,-1.7800000000000002,0.5099999999999998,15,16,19,True
FG8F6YNC6,19.32,6.73,6.7,95.21,7.14,7.35,A,AA,A,6.3,0.9521,-0.03000000000000025,0.20999999999999996,16,19,16,True
PRHSHE8A8,30.0,4.17,2.0,106.53,4.46,4.91,A,AA+,A-,6.0,1.0653,-2.17,0.4500000000000002,16,20,15,True
7UEKBOET6,5.19,8.07,4.83,93.28,8.32,8.36,A+,AA-,AA,5.6,0.9328,-3.24,0.03999999999999915,17,18,19,True
EW9QCTBE9,15.5,3.48,3.02,99.12,3.91,4.41,AA+,A+,AA+,9.0,0.9912000000000001,-0.45999999999999996,0.5,20,17,20,True
VJS3YL4J0,15.26,8.11,5.42,90.91,7.22,7.61,AA,AA-,A,10.0,0.9091,-2.6899999999999995,0.39000000000000057,19,18,16,True
S3PWRJNI5,9.3,3.19,3.54,99.86,3.56,3.81,A,A,A+,7.8,0.9986,0.3500000000000001,0.25,16,16,17,True
JZUEPA5D6,6.16,6.48,4.9,96.41,6.59,6.68,AA,AA-,AAA,7.8,0.9641,-1.58,0.08999999999999986,19,18,21,True
7QX10X3E7,10.99,6.78,4.54,84.31,6.58,7.1,BBB+,AA,AA-,8.1,0.8431000000000001,-2.24,0.5199999999999996,14,19,18,True
1A0MO1QT6,14.58,7.69,2.92,63.06,7.83,8.5,A,BBB+,AA-,2.3,0.6306,-4.7700000000000005,0.6699999999999999,16,14,18,True
N4Q932PR6,24.06,3.48,3.24,102.86,3.19,3.19,A+,AA,BBB+,6.7,1.0286,-0.23999999999999977,0.0,17,19,14,True
0QJX3LET4,11.51,11.21,8.2,88.0,11.01,11.03,A+,A-,AAA,7.5,0.88,-3.0100000000000016,0.019999999999999574,17,15,21,True
SFQAG3YK6,11.99,5.61,5.67,90.97,5.85,5.89,BBB,AA-,BBB,6.1,0.9097,0.05999999999999961,0.040000000000000036,13,18,13,True
A3YKHWJ80,11.72,8.58,7.63,113.87,8.25,8.47,A,AAA,A-,3.9,1.1387,-0.9500000000000002,0.22000000000000064,16,21,15,True
ZQYRPGK03,9.33,7.99,6.32,71.36,7.2,7.62,A+,AA,AA+,6.2,0.7136,-1.67,0.41999999999999993,17,19,20,True
GH3B5M3K3,15.43,2.25,0.0,77.26,2.41,2.41,BBB,AA,A,5.8,0.7726000000000001,-2.25,0.0,13,19,16,True
VH85MHQK3,11.81,6.07,4.52,84.27,5.85,5.85,A+,AA-,A,5.4,0.8427,-1.5500000000000007,0.0,17,18,16,True
2HEQU1OL0,11.14,7.58,6.51,86.36,7.7,8.23,A+,AA+,A+,10.0,0.8636,-1.0700000000000003,0.5300000000000002,17,20,17,True
97KHHY8G7,13.27,4.52,4.83,102.49,5.01,5.14,A+,AA-,AA,6.8,1.0249,0.3100000000000005,0.1299999999999999,17,18,19,True
IUZ23PDR2,15.66,7.18,7.42,99.51,7.33,7.5,A+,AA-,A+,4.7,0.9951000000000001,0.2400000000000002,0.16999999999999993,17,18,17,True
I47V4VHM8,8.76,9.8,7.31,75.19,10.42,10.91,BBB+,AA-,AA+,5.4,0.7519,-2.490000000000001,0.4900000000000002,14,18,20,True
HQJEAFAX4,11.72,10.36,6.1,89.87,9.65,9.92,A-,A-,A+,7.2,0.8987,-4.26,0.2699999999999996,15,15,17,True
IMDN5I7M5,7.33,6.57,4.94,85.51,6.7,6.87,A-,A,A+,7.1,0.8551000000000001,-1.63,0.16999999999999993,15,16,17,True
I9GXXPU48,8.02,8.08,4.47,81.74,7.92,8.29,AAA,A-,A-,7.9,0.8173999999999999,-3.6100000000000003,0.3699999999999992,21,15,15,True
PHB6GZ0P3,25.21,11.58,8.76,91.88,11.65,12.14,BBB,BBB-,AA+,2.3,0.9188,-2.8200000000000003,0.4900000000000002,13,12,20,True
OJB2G5CK3,12.18,11.67,7.39,63.55,11.67,11.67,BBB+,AA,A+,8.2,0.6355,-4.28,0.0,14,19,17,True
C06AWFQD6,11.53,7.08,6.34,76.27,8.22,8.52,A-,AA-,A-,7.9,0.7626999999999999,-0.7400000000000002,0.29999999999999893,15,18,15,True
XKN7L3769,4.35,9.77,5.86,89.69,9.44,9.67,AA,AA,AA-,8.6,0.8969,-3.9099999999999993,0.23000000000000043,19,19,18,True
3SLRBRL99,8.1,9.21,6.78,68.51,9.38,9.5,AA+,AA-,A-,7.3,0.6851,-2.4300000000000006,0.11999999999999922,20,18,15,True
OH6SZ3S52,5.74,11.21,6.68,70.89,10.97,11.32,AA+,AA,A+,7.7,0.7089,-4.530000000000001,0.34999999999999964,20,19,17,True
H02Y4TFG4,17.84,9.86,7.83,73.79,9.7,9.95,AAA,AA,A,4.0,0.7379000000000001,-2.0299999999999994,0.25,21,19,16,True
I4KDDHBI8,12.49,5.33,2.3,82.23,5.11,5.3,BBB+,A+,AA+,6.0,0.8223,-3.0300000000000002,0.1899999999999995,14,17,20,True
2L75M95F7,10.7,5.5,3.26,92.44,5.33,5.81,AAA,BBB,AAA,10.0,0.9244,-2.24,0.47999999999999954,21,13,21,True
HSOKFC0D7,11.31,7.46,6.01,88.85,8.44,8.93,A,AA,BBB,9.6,0.8885,-1.4500000000000002,0.4900000000000002,16,19,13,True
RCFMVX6D0,20.1,4.29,5.8,118.46,4.32,4.63,BBB+,BBB,A,4.9,1.1845999999999999,1.5099999999999998,0.3099999999999996,14,13,16,True
7C7LBWWI0,11.63,6.14,5.02,86.89,5.64,5.64,A+,AA+,AAA,7.8,0.8689,-1.12,0.0,17,20,21,True
L19H1P9M9,15.08,14.05,8.98,66.09,13.92,14.49,A,BBB,A-,4.0,0.6609,-5.07,0.5700000000000003,16,13,15,True
TVXZMHHV8,30.0,5.43,3.07,75.47,5.44,5.75,BBB+,AA-,BBB-,4.6,0.7547,-2.36,0.3099999999999996,14,18,12,True
T11W5QV46,9.33,4.8,5.19,108.07,5.23,5.23,AA-,AA,BBB,8.9,1.0807,0.39000000000000057,0.0,18,19,13,True
U4FPBU9U9,22.45,5.36,1.66,102.11,5.49,5.87,A+,A-,AA,8.8,1.0211,-3.7,0.3799999999999999,17,15,19,True
QBOWW6ZP5,16.67,8.85,5.12,85.92,9.34,9.68,BBB,AA,AA,6.2,0.8592,-3.7299999999999995,0.33999999999999986,13,19,19,True
IXEUO2TI4,30.0,7.0,4.7,87.83,6.59,7.28,AA,AA-,AA,5.2,0.8783,-2.3,0.6900000000000004,19,18,19,True
3F97I6QU0,11.27,4.04,4.19,98.86,3.57,3.57,A-,A,A,8.6,0.9886,0.15000000000000036,0.0,15,16,16,True
BK4GU3X31,18.0,6.78,4.57,73.69,6.71,6.71,A+,A+,AA-,5.8,0.7369,-2.21,0.0,17,17,18,True
63BM060M7,16.19,8.0,5.11,74.22,7.53,7.76,AAA,AA,A+,7.3,0.7422,-2.8899999999999997,0.22999999999999954,21,19,17,True
2Q8UNW6R2,7.6,6.77,6.29,103.0,6.08,6.81,A,BBB-,BBB+,9.9,1.03,-0.47999999999999954,0.7299999999999995,16,12,14,True
BDAAKEU93,8.18,4.18,2.05,89.79,4.94,5.37,A-,AA,AAA,2.9,0.8979,-2.13,0.4299999999999997,15,19,21,True
6AP9HKCN7,11.18,10.23,4.71,81.88,9.77,10.0,AA-,AAA,AA-,7.4,0.8188,-5.5200000000000005,0.23000000000000043,18,21,18,True
TO6YL5KZ6,13.89,4.83,2.36,106.73,3.83,3.83,A-,AA,A,4.0,1.0673000000000001,-2.47,0.0,15,19,16,True
CTS7PITS1,9.63,9.59,8.0,73.34,9.56,9.73,A+,A-,AA,8.6,0.7334,-1.5899999999999999,0.16999999999999993,17,15,19,True
I779XIMH7,8.9,9.14,4.6,97.17,8.06,8.3,AA,AAA,A+,5.1,0.9717,-4.540000000000001,0.2400000000000002,19,21,17,True
LDDL1PMV0,23.02,8.72,5.43,83.68,9.25,9.56,AA,A-,A,3.1,0.8368000000000001,-3.290000000000001,0.3100000000000005,19,15,16,True
5HCW6C5J0,9.82,3.19,4.08,100.58,3.67,4.01,AA-,AA-,BBB-,9.1,1.0058,0.8900000000000001,0.33999999999999986,18,18,12,True
FMLPQH8Q9,13.81,5.08,5.36,97.88,5.89,5.89,AA+,AA,AAA,8.9,0.9788,0.28000000000000025,0.0,20,19,21,True
COAYVRWI6,22.67,8.07,4.49,91.53,7.48,8.06,AA,A+,A+,3.7,0.9153,-3.58,0.5800000000000001,19,17,17,True
F9KL55AL8,9.83,8.46,8.36,89.6,8.11,8.11,AA+,AA-,AAA,4.7,0.8959999999999999,-0.10000000000000142,0.0,20,18,21,True
7ZR4BYYB2,16.34,7.28,3.51,68.89,7.59,8.28,BBB,AAA,A,5.3,0.6889,-3.7700000000000005,0.6899999999999995,13,21,16,True
SG505VA23,9.5,5.64,3.09,75.54,5.14,5.69,A+,A,AA-,4.8,0.7554000000000001,-2.55,0.5500000000000007,17,16,18,True
UFQ5JR051,14.96,8.33,6.07,82.59,8.49,8.49,BBB,A-,AA-,3.7,0.8259000000000001,-2.26,0.0,13,15,18,True
GOPWOTPR1,7.44,3.94,3.45,98.41,3.4,3.4,BBB-,A,AA-,7.6,0.9841,-0.48999999999999977,0.0,12,16,18,True
DBXEBAOV9,12.41,5.47,3.19,73.9,5.66,6.2,A,A+,BBB+,5.0,0.7390000000000001,-2.28,0.54,16,17,14,True
E2HQL7LR5,12.32,7.94,6.53,74.11,8.19,8.19,A+,AA+,AA,7.5,0.7411,-1.4100000000000001,0.0,17,20,19,True
DI0LE28H0,20.14,9.64,4.89,82.96,10.06,10.06,A+,A,AA+,8.4,0.8295999999999999,-4.750000000000001,0.0,17,16,20,True
7FCNFADT0,4.73,7.22,4.88,87.42,6.94,6.94,A+,A-,AA-,6.9,0.8742,-2.34,0.0,17,15,18,True
9Y6EI3TC1,16.71,6.52,5.86,80.85,7.04,7.11,AAA,AA-,A,7.6,0.8085,-0.6599999999999993,0.07000000000000028,21,18,16,True
NET54IO06,4.91,8.65,8.74,102.29,8.68,8.68,BBB+,AA,A-,10.0,1.0229000000000001,0.08999999999999986,0.0,14,19,15,True
F1FQ4TWI7,7.25,2.96,3.26,88.86,2.23,2.23,A,AA,A-,5.2,0.8886,0.2999999999999998,0.0,16,19,15,True
PUY46FRV1,11.57,9.07,7.73,99.4,9.09,9.24,A+,A+,BBB+,8.6,0.9940000000000001,-1.3399999999999999,0.15000000000000036,17,17,14,True
5CXL7TQG0,12.7,7.28,5.58,92.8,7.53,7.53,A+,AA-,AA-,8.9,0.9279999999999999,-1.7000000000000002,0.0,17,18,18,True
G1VG1LDF4,6.66,6.15,5.82,102.68,6.06,6.12,AA,BBB+,AA+,9.7,1.0268000000000002,-0.33000000000000007,0.0600000000000005,19,14,20,True
R09AFGA11,13.42,3.5,2.42,94.37,2.89,3.52,A+,AA,AA-,9.4,0.9437000000000001,-1.08,0.6299999999999999,17,19,18,True
C1Q833QM6,18.41,8.24,5.64,83.31,8.1,8.19,AAA,AA+,BBB+,6.9,0.8331000000000001,-2.6000000000000005,0.08999999999999986,21,20,14,True
WCGMXWXT9,8.14,7.69,4.85,81.12,8.07,8.39,A-,AA-,A-,5.3,0.8112,-2.8400000000000007,0.3200000000000003,15,18,15,True
G2D5ZMVD1,7.94,4.9,2.63,70.09,5.13,5.3,AA-,A,A-,9.9,0.7009000000000001,-2.2700000000000005,0.16999999999999993,18,16,15,True
CMAE6QPQ1,4.47,5.38,2.88,89.5,4.98,5.4,BBB+,AA-,A+,9.6,0.895,-2.5,0.41999999999999993,14,18,17,True
UF469AIU3,9.87,8.58,5.9,100.1,9.18,9.3,AAA,AA+,BBB-,9.0,1.001,-2.6799999999999997,0.120000000000001,21,20,12,True
O1K7X9O68,9.56,5.92,2.78,96.49,6.38,7.33,A-,AA,A+,6.8,0.9649,-3.14,0.9500000000000002,15,19,17,True
OLWO9E0E2,14.23,3.58,2.77,84.04,3.35,3.54,AA+,A,A+,5.9,0.8404,-0.81,0.18999999999999995,20,16,17,True
9GSM38P79,14.96,8.73,6.54,87.24,8.73,9.01,A,AA,A+,6.2,0.8724,-2.1900000000000004,0.27999999999999936,16,19,17,True
APTLMBEX0,10.92,6.89,5.47,76.25,6.46,7.1,BBB+,AA+,AA-,8.4,0.7625,-1.42,0.6399999999999997,14,20,18,True
CBT5UHJ66,7.5,6.99,6.48,102.07,7.04,7.46,A-,AA-,A+,9.1,1.0207,-0.5099999999999998,0.41999999999999993,15,18,17,True
91UYMKC78,17.1,8.26,4.98,92.76,8.3,8.32,A+,BBB+,AA,5.2,0.9276000000000001,-3.2799999999999994,0.019999999999999574,17,14,19,True
DABO1M6C6,9.01,3.07,1.86,90.31,3.16,3.7,BBB+,A-,AA-,7.3,0.9031,-1.2099999999999997,0.54,14,15,18,True
ERRAQZDJ6,8.03,6.92,5.19,99.14,6.13,6.13,A+,AA,AA-,4.6,0.9914000000000001,-1.7299999999999995,0.0,17,19,18,True
LU37ZK656,15.55,7.42,5.88,73.26,7.31,7.6,A,A+,A+,8.3,0.7326,-1.54,0.29000000000000004,16,17,17,True
JC7WARMN5,15.81,1.99,0.83,100.31,1.78,2.36,AA,A,AA+,4.8,1.0031,-1.1600000000000001,0.5799999999999998,19,16,20,True
IJ8ERAX52,8.43,8.82,5.05,64.44,7.76,8.33,A+,AA,A+,7.7,0.6444,-3.7700000000000005,0.5700000000000003,17,19,17,True
E0TRNO3K6,12.47,10.74,6.5,80.81,10.64,10.64,BBB,A,AA,2.9,0.8081,-4.24,0.0,13,16,19,True
ZEMM4MZL6,10.45,5.09,4.24,105.75,4.71,4.71,A+,BBB+,BBB+,9.9,1.0575,-0.8499999999999996,0.0,17,14,14,True
YB8KG3DQ6,3.87,2.43,2.78,105.14,2.17,2.21,A+,A+,AAA,8.4,1.0514000000000001,0.34999999999999964,0.040000000000000036,17,17,21,True
JVU5DV6X3,10.2,3.34,2.95,105.35,4.1,4.1,BBB+,AA-,AA+,5.6,1.0534999999999999,-0.3899999999999997,0.0,14,18,20,True
BAW7G8LZ2,28.19,6.58,4.85,81.95,5.63,5.79,A-,A+,A+,7.3,0.8195,-1.7300000000000004,0.16000000000000014,15,17,17,True
ZI4LBX5G1,11.72,3.88,0.0,93.1,4.11,4.5,A+,A+,A,5.8,0.9309999999999999,-3.88,0.3899999999999997,17,17,16,True
01OVZV2F4,2.69,11.35,8.16,104.1,11.97,12.64,A,A,A+,7.2,1.041,-3.1899999999999995,0.6699999999999999,16,16,17,True
VJPLZPFT0,9.35,13.9,8.8,88.18,13.86,14.13,AA-,AA,AA+,5.1,0.8818,-5.1,0.27000000000000135,18,19,20,True
AETRDPIN6,8.41,10.99,6.62,87.31,11.51,11.69,A+,AA,BBB+,2.2,0.8731,-4.37,0.17999999999999972,17,19,14,True
S3URKSPD5,11.27,4.26,5.33,114.85,4.2,4.69,AA-,BBB,A-,5.9,1.1484999999999999,1.0700000000000003,0.4900000000000002,18,13,15,True
58H9BOGP3,12.45,8.59,7.45,99.38,8.74,8.95,AA-,A-,A+,5.6,0.9937999999999999,-1.1399999999999997,0.20999999999999908,18,15,17,True
RCOBG9912,15.1,3.38,2.84,89.89,3.88,4.34,A+,A+,AA+,9.6,0.8989,-0.54,0.45999999999999996,17,17,20,True
5A7DDAY54,5.55,6.07,5.74,95.58,5.89,6.17,AA,AA,A+,9.8,0.9558,-0.33000000000000007,0.28000000000000025,19,19,17,True
HFAQP5AD3,8.72,8.96,7.07,82.05,8.56,8.97,AA,BBB,BBB,9.6,0.8205,-1.8900000000000006,0.41000000000000014,19,13,13,True
17AL9PQZ6,9.26,3.89,3.81,88.36,3.48,3.85,BBB+,A-,AA,10.0,0.8835999999999999,-0.08000000000000007,0.3700000000000001,14,15,19,True
HWZNLIID7,10.03,8.62,6.27,82.01,8.26,8.54,AA-,BBB-,A,5.3,0.8201,-2.3499999999999996,0.27999999999999936,18,12,16,True
NVHHDO283,7.91,8.08,6.39,87.67,7.67,7.67,AA,A+,AA-,6.6,0.8767,-1.6900000000000004,0.0,19,17,18,True
8ASSNCGW0,9.7,7.45,5.92,92.14,7.11,7.3,BBB-,A-,A+,5.5,0.9214,-1.5300000000000002,0.1899999999999995,12,15,17,True
UUSI87NE1,13.31,4.34,3.41,101.29,4.99,5.28,A-,A-,BBB+,5.8,1.0129000000000001,-0.9299999999999997,0.29000000000000004,15,15,14,True
YI9YUJ2S7,11.36,10.39,6.3,82.83,9.91,9.91,AA,A,AA+,2.2,0.8283,-4.090000000000001,0.0,19,16,20,True
K89QON8O7,18.78,7.91,7.16,87.84,8.56,8.96,BBB+,A-,BBB,5.9,0.8784000000000001,-0.75,0.40000000000000036,14,15,13,True
6Z99QQXW2,18.52,9.47,5.33,78.03,9.34,9.34,AA-,AA,AA+,3.1,0.7803,-4.140000000000001,0.0,18,19,20,True
I28LKGJS5,7.67,3.66,3.93,106.85,3.62,3.62,A,AA+,AA,7.7,1.0685,0.27,0.0,16,20,19,True
S2HFH3LL4,26.48,3.68,1.77,74.22,2.49,2.49,AA,A,BBB-,10.0,0.7422,-1.9100000000000001,0.0,19,16,12,True
KKV4VR7T9,27.46,6.82,2.28,74.71,6.83,6.83,AA-,AA,A+,5.1,0.7471,-4.540000000000001,0.0,18,19,17,True
RZ9E9MBH4,14.87,8.12,3.52,52.67,8.24,8.46,AA+,AA,A-,6.8,0.5267000000000001,-4.6,0.22000000000000064,20,19,15,True
YAV89KBF2,3.5,6.64,6.32,87.9,6.99,7.08,A,A,A-,9.6,0.879,-0.3199999999999994,0.08999999999999986,16,16,15,True
HBZG52FA7,17.17,6.4,2.18,76.78,6.92,6.92,BBB+,AA-,AA+,6.9,0.7678,-4.220000000000001,0.0,14,18,20,True
COT638BA8,4.15,7.97,5.45,88.71,6.49,6.49,A,AA+,AA,7.5,0.8870999999999999,-2.5199999999999996,0.0,16,20,19,True
GOX7OB6E2,13.73,9.82,6.18,89.36,9.57,10.01,BBB,A+,A,4.4,0.8936,-3.6400000000000006,0.4399999999999995,13,17,16,True
UL5YZNSS4,7.51,8.63,5.5,78.48,9.17,9.48,A+,AA-,BBB+,6.0,0.7848,-3.130000000000001,0.3100000000000005,17,18,14,True
89XUDBQT5,16.15,6.49,4.13,77.48,6.45,6.95,A,A-,A,4.4,0.7748,-2.3600000000000003,0.5,16,15,16,True
GFEFREYC2,11.6,7.67,6.56,90.23,7.01,7.28,AAA,AAA,A-,8.8,0.9023,-1.1100000000000003,0.27000000000000046,21,21,15,True
ZR0P7PAD5,5.07,9.33,7.26,91.72,9.61,9.61,A-,AA-,A-,2.8,0.9172,-2.0700000000000003,0.0,15,18,15,True
FDKQSMF91,9.65,5.44,3.53,89.63,5.55,5.71,AA+,AA-,A+,9.7,0.8963,-1.9100000000000006,0.16000000000000014,20,18,17,True
8BHPGY1N7,9.69,10.0,5.45,65.92,9.34,9.34,A+,BBB+,AAA,3.2,0.6592,-4.55,0.0,17,14,21,True
8ZL22CJF4,17.84,9.03,6.84,105.05,9.14,9.14,A-,BBB+,A-,7.5,1.0505,-2.1899999999999995,0.0,15,14,15,True
34QBRE554,14.99,4.12,2.47,89.94,3.88,4.28,AA-,BBB,AA-,6.3,0.8994,-1.65,0.40000000000000036,18,13,18,True
KKFBJNKT0,13.22,4.76,3.51,82.47,4.64,5.17,BBB+,A+,AA-,4.5,0.8247,-1.25,0.5300000000000002,14,17,18,True
5RVPQYDR3,11.16,7.59,5.21,81.26,8.32,8.5,BBB+,AA-,A+,7.5,0.8126000000000001,-2.38,0.17999999999999972,14,18,17,True
6GGBOP9Q0,14.78,8.24,5.0,76.35,7.82,7.82,BBB,AAA,BBB,7.7,0.7635,-3.24,0.0,13,21,13,True
5NFTST2Z5,14.22,5.01,4.32,83.45,5.22,5.22,AA-,A,AAA,6.9,0.8345,-0.6899999999999995,0.0,18,16,21,True
0F1ISSHK1,23.0,5.9,4.35,96.77,6.64,6.96,AA-,AA-,A+,7.9,0.9677,-1.5500000000000007,0.3200000000000003,18,18,17,True
QKZSJSU37,14.71,4.05,2.94,92.17,4.83,4.83,A+,AA,A-,2.6,0.9217,-1.1099999999999999,0.0,17,19,15,True
LZRRF9GV2,23.61,7.27,4.93,87.92,5.79,6.47,A-,BBB+,BBB,2.8,0.8792,-2.34,0.6799999999999997,15,14,13,True
N2NCIOTF0,20.54,6.11,3.77,73.85,5.86,5.86,BBB,AA+,A,8.8,0.7384999999999999,-2.3400000000000003,0.0,13,20,16,True
EAME0B5U9,7.52,8.49,5.47,66.16,8.75,8.79,BBB-,AA,AA,5.7,0.6616,-3.0200000000000005,0.03999999999999915,12,19,19,True
OBGNRKCV9,27.52,7.29,4.41,86.13,6.61,6.61,BBB,A,A,1.8,0.8613,-2.88,0.0,13,16,16,True
5R760LUS8,14.98,8.1,5.11,88.21,8.63,9.1,AA-,AA-,A-,4.7,0.8820999999999999,-2.9899999999999993,0.46999999999999886,18,18,15,True
C2VXN75Z3,16.0,4.55,1.47,78.85,3.94,4.26,A+,AA,AA-,5.1,0.7885,-3.08,0.31999999999999984,17,19,18,True
X7C4WFUD7,9.31,4.89,4.63,113.45,4.22,4.83,A,A,A,7.3,1.1345,-0.2599999999999998,0.6100000000000003,16,16,16,True
VU71F7RL1,14.31,3.13,3.42,81.9,4.06,4.17,AA-,AA-,AA+,6.6,0.8190000000000001,0.29000000000000004,0.11000000000000032,18,18,20,True
36WQ4R4H9,16.91,12.6,8.61,70.34,11.63,12.54,A+,A+,A,5.1,0.7034,-3.99,0.9099999999999984,17,17,16,True
CZE73IHI7,8.43,6.75,4.13,76.77,6.63,7.13,AA,A,A-,6.9,0.7676999999999999,-2.62,0.5,19,16,15,True
0DFY3CB24,13.89,8.32,6.87,94.5,6.64,6.7,AA-,A-,AA,9.2,0.945,-1.4500000000000002,0.0600000000000005,18,15,19,True
8PNTV0YQ5,22.33,5.14,3.7,100.42,4.77,5.01,AA-,AA+,AA-,7.7,1.0042,-1.4399999999999995,0.2400000000000002,18,20,18,True
1U60I5G19,10.25,5.83,6.7,122.12,6.07,6.26,AA-,A+,AA-,9.0,1.2212,0.8700000000000001,0.1899999999999995,18,17,18,True
SVNDE56X2,12.08,6.73,3.56,93.37,6.12,7.07,BBB+,A,A-,8.5,0.9337000000000001,-3.1700000000000004,0.9500000000000002,14,16,15,True
QT6V35HB5,15.69,10.88,7.22,80.44,11.2,11.29,AA-,AA+,AA+,4.6,0.8044,-3.660000000000001,0.08999999999999986,18,20,20,True
W9BSBV1V6,9.61,8.55,3.7,74.65,8.53,8.82,A+,A+,A+,3.8,0.7465,-4.8500000000000005,0.2900000000000009,17,17,17,True
1DLI50W31,10.69,7.47,5.02,81.84,7.57,7.73,BBB+,BBB,BBB+,8.8,0.8184,-2.45,0.16000000000000014,14,13,14,True
4HZUJ4LM4,12.65,4.16,1.46,81.62,4.92,5.0,AA+,AAA,A,7.7,0.8162,-2.7,0.08000000000000007,20,21,16,True
HW9BJYO37,23.3,7.16,4.84,87.43,7.78,7.9,A+,A-,A,6.2,0.8743000000000001,-2.3200000000000003,0.1200000000000001,17,15,16,True
QU774X821,12.19,1.29,1.12,96.27,0.72,0.77,AA,AA,A+,5.6,0.9627,-0.16999999999999993,0.050000000000000044,19,19,17,True
PAM89QAP7,14.27,10.15,7.73,95.98,10.7,11.27,A+,A,AA+,4.1,0.9598,-2.42,0.5700000000000003,17,16,20,True
OIKVR4FN9,14.71,9.17,5.98,76.46,9.53,9.9,AAA,A+,A,7.8,0.7646,-3.1899999999999995,0.370000000000001,21,17,16,True
QUQSMSZ00,15.08,8.24,3.04,70.62,8.09,8.18,AA,AA,AA,8.3,0.7062,-5.2,0.08999999999999986,19,19,19,True
U8E0HU6V9,27.7,6.97,2.76,75.65,6.64,6.96,AAA,A-,AA+,7.8,0.7565000000000001,-4.21,0.3200000000000003,21,15,20,True
EZG9FQNI5,21.95,8.01,8.67,90.99,7.61,7.67,AA,AA+,AA+,8.2,0.9098999999999999,0.6600000000000001,0.05999999999999961,19,20,20,True
CW9THJNO5,8.21,5.01,2.88,94.41,4.03,4.09,AA,AA+,BBB+,9.0,0.9440999999999999,-2.13,0.05999999999999961,19,20,14,True
R9SF0J3Z1,10.77,4.0,2.74,82.37,3.94,3.94,AA-,AA-,AA+,7.8,0.8237000000000001,-1.2599999999999998,0.0,18,18,20,True
4P4CGJXY8,14.16,8.1,4.91,80.44,8.41,8.95,BBB+,AA+,A+,5.4,0.8044,-3.1899999999999995,0.5399999999999991,14,20,17,True
6TVI5OR75,14.74,8.6,6.38,104.97,8.83,9.3,AA-,AAA,BBB+,8.4,1.0497,-2.2199999999999998,0.47000000000000064,18,21,14,True
ISKJ1JJO8,5.29,8.82,6.42,85.15,9.02,9.35,A,AA-,AA-,5.7,0.8515,-2.4000000000000004,0.33000000000000007,16,18,18,True
65OMU8XP8,13.66,10.62,3.55,69.82,10.58,10.62,AA+,A-,A+,6.5,0.6981999999999999,-7.069999999999999,0.03999999999999915,20,15,17,True
XLUAYYAW6,22.5,10.56,5.9,56.57,10.79,11.36,AA,A+,A,3.2,0.5657,-4.66,0.5700000000000003,19,17,16,True
WG4X09KB9,17.59,9.92,7.84,95.88,9.58,9.87,AA-,A,A,4.1,0.9588,-2.08,0.28999999999999915,18,16,16,True
L2R5H5YZ3,12.53,7.88,3.88,71.15,8.86,8.86,AA-,AA-,A+,6.1,0.7115,-4.0,0.0,18,18,17,True
E5FL8C8Y2,13.72,4.83,4.49,81.51,4.82,5.31,A+,BBB,BBB+,5.9,0.8151,-0.33999999999999986,0.4899999999999993,17,13,14,True
W4QX5FOR0,11.57,4.32,2.45,93.58,3.73,3.78,AA+,A,A-,9.2,0.9358,-1.87,0.04999999999999982,20,16,15,True
MIIRL8FT8,16.49,4.37,4.44,104.48,4.63,4.63,BBB+,BBB,AA,4.5,1.0448,0.07000000000000028,0.0,14,13,19,True
QG2ZWC9Z6,10.6,5.98,5.07,93.95,5.73,5.9,A-,AA,AA-,7.4,0.9395,-0.9100000000000001,0.16999999999999993,15,19,18,True
U9MF6PVH4,14.73,6.99,6.14,110.99,6.83,7.49,AA-,AA-,A,7.0,1.1098999999999999,-0.8500000000000005,0.6600000000000001,18,18,16,True
83ZLLDVN6,9.41,8.57,5.05,81.59,8.87,9.01,A,BBB+,A,2.7,0.8159000000000001,-3.5200000000000005,0.14000000000000057,16,14,16,True
FMVAQ99I6,10.85,4.59,4.32,94.95,2.93,2.95,BBB,AA-,A-,6.6,0.9495,-0.2699999999999996,0.020000000000000018,13,18,15,True
O9C0PHL76,12.06,2.4,2.06,81.49,2.94,3.01,A+,A+,BBB-,7.5,0.8149,-0.33999999999999986,0.06999999999999984,17,17,12,True
N3SPKUDI6,12.06,4.76,3.57,98.35,4.06,4.44,BBB+,AA-,AA-,8.0,0.9834999999999999,-1.19,0.3800000000000008,14,18,18,True
13UN33Y89,6.6,6.81,5.76,78.37,6.99,6.99,A+,A+,A,7.1,0.7837000000000001,-1.0499999999999998,0.0,17,17,16,True
